SMILES,mol_id,dis_sim,mw,rb,sim
C1=NC(Cc2cccc(F)c2)=NCCCOCCCCOCCCCC1,476,0.633271813,0.833160639,1,0.390625
O=P1(Cc2cccc(F)c2)=NCCCCCOCCCCCCO1,476,0.653093159,0.995412171,1,0.333333343
C1CCCP=NC(CC2=CC=CC(F)=C2)=NB=NCCCOCCO1,476,0.66966331,0.797079265,1,0.357142866
N=P1(Cc2cccc(F)c2)=NCCCOCCCCOCCCN=1,476,0.702897966,0.994471312,1,0.354838699
Cn1cnc([N+](=O)[O-])c1C1=CN(I)NPN1,477,0.640825391,0.97163409,1,0.319148928
O=[N+]([O-])C1=CN(P(Br)I)C=N1,477,0.819184482,0.804445505,1,0.5
O=[N+]([O-])C1=CN(C(I)=[PH](P)P)C=N1,477,0.835270226,0.75472635,1,0.459459454
O=[N+]([O-])C1=CN(C(I)=N[P+](F)(F)F)C=N1,477,0.84936583,0.940949678,1,0.425000012
O[N+]([O-])=C(NICl)n1cnc([N+](=O)[O-])c1,477,0.851973951,0.784072995,1,0.414634138
O=[N+]([O-])C1=CN(C([O-])=N[P+](I)=C(F)F)C=N1,477,0.856996894,0.858543754,1,0.395348847
O=[N+]([O-])C1=CN(C(I)=[PH](P)P)B=N1,477,0.925988436,0.624175668,1,0.309523821
CC[N+]1(C)CCCN(C(=O)SC=CI)CC1,478,0.938215613,0.993038714,1,0.5
CC[N+]1(C)CCCN(C(=O)SC=NI)CC1,478,0.938215613,0.999811828,1,0.479166657
CC[N+]1(C)CCCN(C(=O)NC=CI)CCC1,478,0.941301763,0.915308356,1,0.456521749
CC[N+]1(C)CCCN(C(=O)NC=CI)CCCC1,478,0.944164634,0.617447019,1,0.4375
CN(C)SC(=O)N1CCC[N+](C)(CI)CC1,478,0.964762092,0.983538568,1,0.387755096
CB[N+]1(C)CCCN(C(=O)SC=CI)CC1,478,0.984728456,0.944191158,1,0.301886797
CC=CS(=CC)C(=O)n1nc(C)c(C=C2C(=O)NC(=O)NC2=O)c1C,479,0.534085155,0.837070942,1,0.438596487
C#CC=S(C=O)C(=O)n1nc(C)c(C=C2C(=O)NC(=O)NC2=O)c1C,479,0.534085155,0.926625252,1,0.416666657
CC1=PN(C=C2C(=O)NC(=O)NC2=O)C(C)=C1C=C1C(=O)C(=O)C1=O,479,0.587282121,0.961907625,1,0.345454544
Cc1nn(C)c(N2CCCCC2)c1C=C1C(=O)NC(=S)N=C1Cl,479,0.626089334,0.900265753,1,0.333333343
O=C(C#Sc1n[nH]c(-c2cccs2)n1)NC1CCS(=O)(=O)C1,480,0.566814184,0.999999762,1,0.709677398
O=C(NC1=NNC(c2cccs2)=NC1)C1CCS(=O)(=O)CC1O,480,0.577205002,0.999998391,1,0.363636374
O=C(NC1CCS(=O)(=O)C1)[N+]1([S-])NN=C(c2cccs2)O1,480,0.601433873,0.72521925,1,0.464788735
O=C(NC1=NN=C(c2cccs2)CS1)NC1CCS(=O)(=O)C1,480,0.621321142,0.979745269,1,0.45714286
O=C(N=C1N=C(c2cccs2)CS1)NC1CCS(=O)(=O)CC1,480,0.621321142,0.994658172,1,0.388888896
O=C(NC1=NNC(c2cccs2)CC1)NC1CCS(=O)(=O)CC1,480,0.635390997,0.999996603,1,0.346666664
O=C(NC1=NSCC1c1cccs1)NC1CCS(=O)(=O)C1,480,0.66151464,0.547516406,1,0.422535211
O=C(NC1=N[N+](c2cccs2)CS1)NC1CCS(=O)(=O)C1,480,0.66151464,0.607258499,1,0.402777791
O=C(NC1=N[N]C(c2cccs2)CS1)NC1CCS(=O)(=O)C1,480,0.674711347,0.955104232,1,0.397260278
O=C(N=NC1=NC(c2cccs2)CS1)NC1CCS(=O)(=O)C1,480,0.674711347,0.979745269,1,0.386666656
O=C(S1ONBC(C2=CC=CS2)N1)NC1CCS(=O)(=O)C1,480,0.714672267,0.772834599,1,0.391891897
O=C(NC1CCS(=O)(=O)C1)Sc1cc(Br)cs1,480,0.771268129,0.999873579,1,0.352941185
O=C(NC1CCS(=O)(=O)C1)NC1=CC=C(Br)SC1,480,0.781742692,0.950573981,1,0.309859157
O=C(NC1CCS(=O)(=O)C1)SC1=CC=C(Br)CC1,480,0.830892205,0.916651487,1,0.314285725
O=C(NN=C1N=C(Cl)C(F)(F)S1)NC1CCS(=O)(=O)C1,480,0.841128886,0.62599355,1,0.347222209
O=C(N=Nc1nsc(Cl)n1)C(=S)NC1CCS(=O)(=O)C1,480,0.843547642,0.96653825,1,0.306666672
O=C(S)[N+]=C(NC1CCS(=O)(=O)C1)SCBr,480,0.937133253,0.656995714,1,0.343283594
O=C(O)[S+]=C(NC1CCS(=O)(=O)C1)SCBr,480,0.937133253,0.773111999,1,0.328358203
O=C(NC1CCCS(=O)(=O)C1)C(=O)NC1CCCS(=O)(=O)C1,480,0.973320723,0.922635674,1,0.305084735
NSC(=NNP)SC#CC#CC(=O)c1c[nH]c2ccccc12,481,0.621321142,0.602285028,1,0.375
NSC(=NP)SCC#CC#CC(=NO)c1c[nH]c2ccccc12,481,0.635390997,0.924696922,1,0.369230777
NC#CC(=NNC#CSF)SC#CC(=O)c1c[nH]c2ccccc12,481,0.648776948,0.999992013,1,0.338235289
N#CSC(=NNF)SC#CC#CC#CC(=O)c1c[nH]c2ccccc12,481,0.66151464,0.609260023,1,0.343283594
NSC(=NNP)SC#CC#CSc1nc2ccccc2[nH]1,481,0.665992558,0.881391704,1,0.333333343
NSC(=NNS)SC#CC#CSc1nc2ccccc2[nH]1,481,0.665992558,0.885132432,1,0.3125
NSC(=NNC#P)SC#CC#CSc1nc2ccccc2[nH]1,481,0.678955317,0.883817673,1,0.307692319
Cc1cc(C(=O)NC2CC2)c2cc(I)c(C)cc2n1,482,0.503676534,0.621387661,1,0.415094346
CC1=CC(C(=O)NC2CCCPPOP2)=C2C=CN=CC2=N1,482,0.517665923,0.949845135,1,0.328358203
Cc1cc(C(=O)NC2CCCC2)c2cc(Br)c(C)cc2n1,482,0.545056462,0.655489862,1,0.381818175
Cc1cc(C(=O)NC2CCCCC2)c2cc(Br)c(C)cc2n1,482,0.561498404,0.88964349,1,0.375
Cc1cc(C(=O)NC2CCCC2)c2cc(C)c(Br)nc2n1,482,0.601433873,0.714304447,1,0.327586204
Cc1cc(C(=O)NC2CCCC2)c2cc(C)c(C)c(Br)c2n1,482,0.611543179,0.88964349,1,0.322033912
Cc1cc(C(=O)NN2CCCCC2)c(C)c(I)n1,482,0.781742692,0.962521911,1,0.309090912
O=C(O)CC1c2ccccc2C(Br)CC1Br,483,0.577669799,0.701950192,1,0.432432443
O=C(O)CC1c2ccccc2C(Br)CCC1Br,483,0.5952999,0.854204237,1,0.421052635
O=C(O)CC1c2ccccc2C2CC(Br)C21Br,483,0.5952999,0.937322378,1,0.400000006
O=C(O)CC1c2ccccc2C2CCC(I)CC21,483,0.617360413,0.999702334,1,0.390243888
O=C(O)CC1c2ccccc2CC2CCCC(Br)C21Cl,483,0.64277488,0.992488444,1,0.333333343
O=C(O)CC1c2ccccc2CC2CC(Br)CCC21S,483,0.64277488,0.993409336,1,0.319999993
O=C(O)CC1CCCCc2ccccc2C(Br)CCCC1,483,0.66151464,0.951687992,1,0.372093022
O=C(O)CC1CCCC2CCCCC2CC(Cl)Cc2ccccc21,483,0.699081361,0.752969563,1,0.340425521
O=C(O)c1nn(-c2cccc(C(F)(F)F)c2)c(O)c1Br,484,0.509855032,0.865774512,1,0.551020384
C=C(O)c1nn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1=O,484,0.512039661,0.823656082,1,0.622222245
O=c1ccn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1C(O)O,484,0.512039661,0.975202262,1,0.5
O=c1ccn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1C(O)=CO,484,0.528687954,0.620478392,1,0.595744669
O=c1ccn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1C(O)=C[N],484,0.528687954,0.795197725,1,0.583333313
O=C(O)c1nn(-c2cc(F)cc(C(F)(F)F)c2)cc1Br,484,0.627803624,0.944542646,1,0.470588237
O=C(O)c1nn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(O)c1O,484,0.670390964,0.999638259,1,0.428571433
O=C(O)C1=PN(C2=CC=CC(C(F)(F)F)=C2)P=P1=BS,484,0.689642847,0.940588057,1,0.410714298
N[SH]=C(O)C1=NN(C2=CC=CC(C(F)(F)F)=C2)P=PN1O,484,0.702519298,0.999709666,1,0.3859649
O=C(O)c1nnn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1Cl,484,0.714672267,0.951117396,1,0.392156869
ON=C(O)c1nn(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1O,484,0.726149023,0.992180705,1,0.358490556
O=C(O)C1=NN(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC1O,484,0.726149023,0.999746919,1,0.327272713
OP=C(O)C1=NN(C2=CC(C(F)(F)F)=PP2)C=CC1=P,484,0.743893087,0.999239802,1,0.316666663
O=C(O)C1=CN(O)CCN1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,484,0.774837434,0.999746919,1,0.314814806
CC1CC(CC23CC4CC(CC(N)(C4)O2)C3)CC(O)(Br)C1,485,0.97290796,0.982612312,1,0.48780489
NC12CC3C[SH](C45CC6CC(CC(CO)(C6)O4)C5)C(O)(O1)C(C2)N3,485,0.976647496,0.999991596,1,0.478260875
NC12CC3CC(C1)CC(CC1CCCCC(CCO)(C1)O2)C(F)(F)C3,485,0.977302372,0.994627237,1,0.456521749
NC12CCCC(CC34CC5CC(CC(Br)(C5)O3)C4)(CC1)O2,485,0.988413334,0.999897778,1,0.40476191
NC1(O)CC2CC(C34CC5CC(CC(CO)(C5)O3)C4)CC(C1)N2P,485,0.989552975,0.97988379,1,0.476190478
NC12CC3CC(C45CC6CC(CC(CO)(C6)O4)C5)(CC(C1)C3P)O2,485,0.989701986,0.881613076,1,0.594594598
NC12CC3CC(C45CC6CC(CC(CO)(C6)O4)C5)(CC(C1)N3P)O2,485,0.989701986,0.92193079,1,0.578947365
OCC12CC3CC(C1)CC(C14CC5CC1(O)OC(S)(CO4)O5)(C3)O2,485,0.989701986,0.999999762,1,0.375
C12CC3CC(CC(N)(C3)O1)CS2C12CC3CC(C1)CC(CO)(C3)O2,485,0.989847779,0.958291948,1,0.536585391
NC12CC3CC(C45CC6CC(CC(CO)(C6)O4)C5)(CC(C1)C3(N)N)O2,485,0.989990592,0.784237087,1,0.628571451
NC12CC3CC(C45CC6CC(CC(CO)(C6)O4)C5)(CC(C1)C3(N)O)O2,485,0.989990592,0.83587122,1,0.611111104
NC12CC3CC(N)(C1)OC(C14CC5CC(CC(CO)(C5)O1)C4)(C2)C3F,485,0.989990592,0.923227072,1,0.466666669
NC12CC3CC(O)(C1)CC(C14CC5CC(CC(CO)(C5)O1)C4)(O2)C3F,485,0.989990592,0.955623925,1,0.456521749
NC12CC3CC(CC(N)(C3)O1)CC2C12CC3CC(C1)CC(CO)(C3)O2,485,0.990130365,0.728470623,1,0.638888896
NC12CC3CC(C1)CC(C14CC5CC(CC(CO)(C5)O4)C1)(C3)CC2(N)N,485,0.990401328,0.878811836,1,0.526315808
NC12CC3CC(C1)CC(C14CC5CC(CC(CO)(C5)C1)C4)(CC(N)C3)O2,485,0.990532637,0.919573665,1,0.441860467
CC(=C=CC12CC3CC(CC(N)(C3)O1)C2)C12CC3CC(CC(N)(C3)O1)C2,485,0.990532637,0.999980152,1,0.380952388
NC12CC3CC(C1)CC(C14CC5CC(CC(C(O)P)(C5)O1)C4)(C3)O2,485,0.997452259,0.881613076,1,0.421052635
NC12CC3CC(C1)CC(C14CC5CC(CC(N=C(O)P)(C5)O1)C4)(C3)O2,485,0.997557878,0.727368414,1,0.410256416
NC(=C=CC12CC3CC(CC(N)(C3)O1)C2)C12CC3CC(CC(N)(C3)O1)C2,485,0.99765712,0.994492233,1,0.390243888
NC(=C=CC12CC3CC(C1)CC(N)(C3)C2)C12CC3CC(CC(N)(C3)O1)C2,485,0.99765712,0.995767772,1,0.363636374
Cc1cccc(C=CC(=O)N2CCCCC2I)c1,486,0.617360413,0.992488444,1,0.392857134
CC#CONC(N)=NC1=NN(C(=O)C#Cc2ccc(OC)c(C)c2)C=CC1,488,0.529411912,0.670216441,1,0.313253015
COc1ccc(C#CC(=O)N2CCC=C(F)C2=NC=C(C)C)cc1C#N,488,0.559964657,0.879570305,1,0.304878056
COc1ccc(C#CC#CC(=O)N2CCCC2=CC=C(C)C)cc1Cl,488,0.653093159,0.966815114,1,0.303797454
COc1ccc(C#CC#CC(=O)N2CCCC2=NC=C(C)C)cc1Cl,488,0.653093159,0.987123132,1,0.300000012
COc1ccc(C#CC(=O)N2CCCC2=CC=C(C)C)cc1C#CC(C)O,488,0.673638463,0.782156467,1,0.30864197
COc1ccc(C#CC#CC#CC(=O)N2CCCC2=NC=C(C)C)cc1C,488,0.677549005,0.980316103,1,0.300000012
O=C(c1csnn1)N1CN(c2ccccc2)OC1(F)Br,489,0.533672631,0.963342309,1,0.314285725
O=C(NC1C=CCC1)N(I)C(=O)c1csnn1,489,0.719853818,0.742249966,1,0.308823526
O=C(NC1=C=C=C1)N(I)C(=O)c1csnn1,489,0.760067225,0.586037636,1,0.328125
O=[N+]([O-])c1ccc(N2CCC(Cl)CC2)c(I)c1,492,0.656495154,0.598100424,1,0.622222245
NC(=O)SC(=O)N1CCN(C2=CC=C([N+](=O)[O-])C=C2Cl)CC1,492,0.714672267,0.506315947,1,0.612244904
O=[N+]([O-])c1ccc(N2CCC(Cl)(Br)CC2)c(Cl)c1,492,0.724072695,0.971236467,1,0.553191483
NC(=O)C1CCN(c2cc(Br)c(Cl)cc2Cl)CC1,492,0.77832824,0.908216298,1,0.565217376
NC(=O)C1CCN(c2cc(Cl)c(C(F)(F)F)c(Cl)c2[O-])CC1,492,0.806544662,0.999562025,1,0.5
NC(=O)C1CCN(c2cc(Cl)c(C(F)(F)F)c(Cl)c2N)CC1,492,0.806544662,0.999630153,1,0.471698105
NC(=O)C1CCN(c2cc(C(F)(F)F)c(Cl)c(O)c2F)CCC1,492,0.814810276,0.985384583,1,0.406779647
NC(=O)C1CCN(c2cc(C(F)(F)F)c(O)c(C(F)(F)F)c2)CC1,492,0.820041418,0.999836206,1,0.384615391
NC(=O)C1CCN(C2=PPN=C([N+](=O)[O-])P=C2Cl)CC1,492,0.843547642,0.928495705,1,0.438596487
NC(=O)C1CCN(C2=PPN=C([N+](=O)[O-])CP=C2Cl)CC1,492,0.850491703,0.595917463,1,0.423728824
NC(=O)C1CCN(C2=CPN=C([N+](=BO)[O-])CP=C2Cl)CC1,492,0.856996894,0.921633184,1,0.380952388
NC1CC(N2CCC(C(=O)O)CC2)=C(Cl)C(C(F)(F)F)=C1Cl,492,0.889526904,0.963473856,1,0.310344815
NC(=O)C1CCN(C2=CPN=C([N+](=BO)[O-])CPC2Cl)CC1,492,0.894401729,0.832455337,1,0.409836054
NC(=O)C1CCN(C2=CC(C(F)(F)F)=C(Cl)C(O)CC2)CCC1,492,0.895956635,0.935113072,1,0.338709682
NC(=O)C1CCN(C(=O)C(Cl)(Cl)Cl)C=C([N+](=O)[O-])C1Cl,492,0.914138615,0.693663001,1,0.344827592
NC(=O)C1CCN(C(=O)C(F)(F)F)C=C([N+](=O)[O-])C1(Cl)Cl,492,0.916855335,0.816528499,1,0.333333343
NC(=O)C1CCN(C2CPN=C([N+](=BO)[O-])CPC2Cl)CC1,492,0.95306325,0.72195971,1,0.303030312
O=[N+]([O-])c1ccc([IH2](Cl)Cl)c(Cl)c1,493,0.650223613,0.999973357,1,0.342105269
O=[N+]([O-])c1ccc([IH2]=C(Cl)Cl)c(F)c1,493,0.66697681,0.903014719,1,0.302325577
N=C(C#Cc1ccccc1)N=C(N)C(=O)N1CCCCC1Cn1cccn1,494,0.588696599,0.835771084,1,0.453333318
COC1=CCCCN1C(=O)C(=O)N1CCCCC1C#CCn1cccn1,494,0.673638463,0.999997795,1,0.384615391
O=C(NC1=NBBP=C(O)C(O)=C1)N1CCCCC1CN1C=CC=N1,494,0.710333645,0.969305873,1,0.434210539
COC1CC=NCN1C(=O)C(=O)N1CCCCC1C#CCn1cccn1,494,0.721013248,0.99533546,1,0.354430377
COC1CCCCN1C(=O)C(=O)N1CCCCC1C#CCn1cccn1,494,0.766135156,0.980296552,1,0.388888896
N=C(C#CC1CCCN1C(=O)C(=O)N1CCCCC1)OCn1cccn1,494,0.808426559,0.99533546,1,0.342105269
Cc1c(C(Br)=Cc2ccn(C)c2Br)cnn1C,495,0.589529574,0.966310918,1,0.327272713
Cc1c(C(Br)=Cc2cnn(C)c2Br)cnn1C,495,0.71114397,0.93705231,1,0.352941185
Cc1c(C(Br)=C(Cl)c2cnn(C)c2Cl)cnn1C,495,0.719853818,0.814810276,1,0.307692319
CNC(=O)NC(=O)SNC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.534085155,0.978129685,1,0.795454562
CNC(=O)NC(=O)C(=O)NC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.5446558,0.827184081,1,0.897435904
CNC(=O)NC(=O)NC(=O)NC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.559964657,0.675666869,1,0.945945919
CNC(=O)NC(=N)NC(=N)NC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.559964657,0.788869917,1,0.833333313
NNC(=O)NNC(=O)NNC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.601828992,0.951538146,1,0.681818187
BNC(=O)NC(=O)NC(=O)NC(=O)NC(=O)Cc1ccc2c(c1)OCO2,496,0.611160576,0.801733077,1,0.714285731
BNC(=O)NC(=N)NC(=O)NC(=O)NC(=O)CC1=CC=C2OCOC2=C1,496,0.611160576,0.85179919,1,0.638297856
CNC(=O)NC(=O)Cc1cc(I)c2c(c1)OCO2,496,0.611994743,0.851219833,1,0.644444466
CNC(=O)NC(=O)Cc1cc(I)c2c(c1)OCC2,496,0.611994743,0.933701873,1,0.53061223
CNC(=O)NC(=O)Cc1cc(Br)c2c(c1)OCOP2,496,0.627803624,0.646381855,1,0.560000002
CNC(=O)NC(=O)Cc1cc(Br)c2c(c1)OCOP2C,496,0.637874603,0.896061599,1,0.549019635
CNC(=O)NC(=O)Cc1cc(Br)c2c(c1)OCCP2C,496,0.637874603,0.963867128,1,0.490566045
C#CP1OCc2cc(CC(=O)NC(=O)NC)cc(Br)c21,496,0.637874603,0.991338909,1,0.396551728
CNC(=O)NC(=O)C(=O)NC(=O)NC(=O)Cc1ccc2c(c1O)OCO2,496,0.657338619,0.61629498,1,0.551020384
CNC(=O)NC(=O)NC(=O)NC(=O)CC1=PC=C2OCOC2=BC1,496,0.829883993,0.907937169,1,0.444444448
CNC(=O)NC(=O)NC(=O)NC(=O)NC(=O)Cc1ccc2(c1)OCO2,496,0.832223117,0.951418102,1,0.403846145
CNC(=O)NC(=[SH])CC1C=BSP2OCOC2=BON1S,496,0.852707028,0.751380146,1,0.34375
INNC=1ccnc2cc(Cl)cc(Cl)c12,497,0.500553131,0.969980001,1,0.540540516
C[P+](O)(O)(P(O)(O)=S)c1ccnc2cc(F)cc(Cl)c12,497,0.503676534,0.992585599,1,0.354166657
O[PH](O)(O)S(F)(F)c1ccnc2cc(Cl)cc(Cl)c12,497,0.551539779,0.818085968,1,0.5
O[PH](F)(S)C(O)(Cl)c1ccnc2cc(Cl)cc(Cl)c12,497,0.551539779,0.828710437,1,0.454545468
O[P+](O)(SC(F)(F)F)c1ccnc2cc(Cl)cc(Cl)c12,497,0.569005251,0.8012532,1,0.465116292
CC(C)(Br)Sc1ncnc2cc(Cl)cc(Cl)c12,497,0.589529574,0.909210324,1,0.425000012
CC(O)(Br)Sc1ncnc2cc(Cl)cc(Cl)c12,497,0.589529574,0.971820235,1,0.395348847
COc1nc2cc(Cl)cc(Cl)c2c(NBr)c1Cl,497,0.589529574,0.999999166,1,0.333333343
O[PH](O)(S)C(F)(F)c1ncnc2cc(Cl)cc(Cl)c12,497,0.671261191,0.646683812,1,0.355555564
B[PH](O)(O)(F)(F)C=CC1=PC=NC2=CC(Cl)=CC(Cl)=C12,497,0.68518126,0.990108728,1,0.354166657
CC1(P)OC(=O)C(=CNc2cc3[nH]c(=O)[nH]c3cc2Cl)C(=O)O1,498,0.512039661,0.997016788,1,0.519999981
CC1(P)OC(=O)C(=CNc2cc3[nH]c(=O)oc3cc2Cl)C(=O)O1,498,0.512039661,0.999777436,1,0.37931034
CC1(C)OC(=O)C(=CNc2cc(Br)c[nH+]c2)C(C)=CS1,498,0.521941364,0.999834418,1,0.355932206
CC1(C)OC(=O)C(=CNc2cc([O-])[nH]c2Br)C(=O)OC1=O,498,0.527850926,0.986036777,1,0.400000006
CC1(C)OC(=O)C(=CNc2cc(C#N)[nH]c2Br)C(=O)OC1,498,0.533672631,0.974187136,1,0.3859649
CC1(C)OC(=O)C(=CNc2cc(Br)[nH]c2)C(=O)OCCO1,498,0.539407492,0.963447571,1,0.410714298
CC1(C)C=C(Br)C(=CNc2cc3[nH]c(=O)[nH]c3cc2F)O1,498,0.539407492,0.974608779,1,0.368421048
C=C1NC(C)(C)OC(=O)C1=CNc1cc[nH]c1I,498,0.545523405,0.963683844,1,0.375
CSC1(C)OC(=O)C(=Cc2cc3[nH]c(=O)[nH]c3c(F)c2F)C(=O)O1,498,0.577205002,0.999900579,1,0.350877196
B=C1OC(C)(C)OC(=C)C1=CNC1=CPPC=C2NC(=O)NC2=C1,498,0.587282121,0.897943616,1,0.518518507
B=C1NC(C)(C)OC(=C)C1=CNC1=CPPC=C2NC(=O)NC2=C1,498,0.587282121,0.935352623,1,0.448275864
CC1(C)OC(=O)C(=CNc2ccc(Br)[nH+]c2)CCCCO1,498,0.601433873,0.999785781,1,0.322580636
C#CC1(F)OC(=O)C(=CNc2cc3[nH]c(=O)[nH]c3c(F)c2F)C(=O)O1,498,0.644388735,0.949019313,1,0.396551728
CC1(C)OC(=O)C(=CNc2cc(F)c[nH+]c2)C(=CBr)OC1,498,0.652313709,0.984975994,1,0.317460328
CC1(C)OC(=O)C(=CNc2cc(Cl)[nH]c2Br)C1(C)O,498,0.671261191,0.791689396,1,0.310344815
C=C1OC(C)(C)OC(=CO)C1=CNC1=CP=C2NC(=S)NC2=C1,498,0.729832113,0.777481735,1,0.370967746
CC1=C(O)C(C)(Cc2cc3c(cc2Br)CCCC3)SC1=O,499,0.539407492,0.554434478,1,0.470588237
CC1=C(O)C(C)(CC2=CC=C3CCCCC32Br)SC1=O,499,0.580176175,0.993409336,1,0.418181807
CC1=C(O)C(C)(CC2=CN=C3CCCCC32Br)SC1=O,499,0.580176175,0.99986881,1,0.403508782
CC1=C(O)C(C)(CC2=P=C3CBCC3=C2Br)SC1=O,499,0.622629464,0.998371124,1,0.375
CC1=C(O)C(C)(CC2=CCC3CCCCC23Br)SC1=O,499,0.637874603,0.996257246,1,0.410714298
CC1=C(O)C(C)(CC2=CCCCC2(Cl)Br)SC1=O,499,0.66151464,0.893148363,1,0.407407403
CC1=C(O)C(C)(CC2(C)OC3=CCCC32Br)SC1=O,499,0.675992489,0.534743249,1,0.350877196
CC1=C(C(=O)N2CC(C)OC(C)C2)CN(C(=O)c2ccccc2)CC1C,500,0.559964657,0.999998212,1,0.423728824
CSC1CN(C(=O)N2CC(C)OC(C)C2)C(c2ccccc2)CN1,500,0.644388735,0.785602748,1,0.396825403
CCC#CSC#CC(NC(=O)SC)C(=O)N1CC(C)OC(C)C1,500,0.897478104,0.981167078,1,0.390625
CSC1=CN(C(C)=O)CC(C)C(NC(=O)N2CC(C)OC(C)C2)C1,500,0.90042448,0.995563626,1,0.333333343
CSC(=O)NC#CC(NC(=O)SC)C(=O)N1CC(C)OC(C)C1,500,0.953765631,0.955248892,1,0.383333325
CSC(=NCC1CN(C(=O)O)CC(C)O1)N1CC(C)OC(C)C1,500,0.954452574,0.547155857,1,0.327868849
CSC(=N)C1(NC(=O)N2CC(C)OC(C)C2)CCCCCCCC1,500,0.97596401,0.99596715,1,0.306451619
Sc1nncn1-c1ccccc1C(Br)Br,501,0.565372467,0.760709226,1,0.514285743
SC1=CC=CC(N=[IH])=C1N1C=NN=C1S,501,0.565372467,0.823245466,1,0.447368413
N=C(S)SN(C(=N)Br)c1nncn1-c1ccccc1,501,0.627803624,0.996684372,1,0.418604642
N=C(P)SN(C(=N)Br)c1nncn1-c1ccccc1,501,0.627803624,0.99733907,1,0.386363626
SC1=NN=CN1C1=C(N=NI)P=CC=C1,501,0.697363436,0.763293624,1,0.40476191
Sc1nncn1Sc1nncn1c1nnc1N1C=NN=C1S,501,0.777944207,0.88068223,1,0.384615391
SC1=NN=CN1C1=NN=CN1C1=NN=C1B=[IH],501,0.828184307,0.988960862,1,0.375
Sc1nncn1-c1nncSn1NNI,501,0.859415829,0.999638259,1,0.340909094
SC1=NN=CN1C1=PPC=NN1C=[I],501,0.896569192,0.999208272,1,0.348837197
SC1=NN=CN1C1=PPN=NN1C=[IH],501,0.933712125,0.987313151,1,0.357142866
OC(=P)C(Br)=C(Br)N1C=NN=C1S,501,0.958470166,0.516740024,1,0.378378391
OC(=CS)C(Br)=C(Br)n1cnnc1S,501,0.96074158,0.966234982,1,0.324999988
Fc1cc2c(cc1N1CCCCC1)C(Nc1cc(F)ccn1)=NC2F,502,0.50862664,0.601011395,1,0.303571433
O=C(Nc1ccc(F)cc1F)SN(Br)Br,503,0.682664752,0.857451558,1,0.466666669
O=C(Nc1ccc(F)cc1F)N(Br)C1(F)CCN(F)C1,503,0.743893087,0.999455631,1,0.368421048
O=C(Nc1ccc(Br)cc1)N1CCCC(O)C(C2CC2)C1,505,0.601433873,0.950483143,1,0.720930219
NC(=O)NN=C(Nc1ccc(Br)cc1)N1CCCC(O)C1,505,0.601433873,0.999751389,1,0.645833313
O=C(Nc1ccc(Br)cc1)N1CCCC(C2CCC2O)C1,505,0.606530666,0.950483143,1,0.704545438
O=C(Nc1ccc(Br)cc1)N1CCCC(C2CCCC2)C1,505,0.611543179,0.875398219,1,0.731707335
O=C(Nc1ccc(Br)cc1)N1CCCC(N2CCCC2)C1,505,0.611543179,0.916689754,1,0.697674394
O=C(Nc1ccc(Br)cc1)N1CCCC(C2OCCO2)C1,505,0.611543179,0.992646039,1,0.652173936
O=C(Nc1ccc(Br)cc1)N1CCCC(C2CCC(O)C2)C1,505,0.621321142,0.555699289,1,0.711111128
O=C(Nc1ccc(Br)cc1)N1CCCC(N2CCCCC2)C1,505,0.626089334,0.615264118,1,0.681818187
O=C(N1CCCC(O)C1)Nc1ccc(Br)cc1CCl,505,0.627803624,0.678537011,1,0.612244904
O=C(NC1=CC=C(CI)B=C1)N1CCCC(O)C1,505,0.675992489,0.98819679,1,0.591836751
O=C(Nc1ccc(NS)cc1Br)N1CCCC(O)C1,505,0.68518126,0.594583571,1,0.625
O=C(Nc1ccccc1)N1CCCC(C2CC2O)C(Br)C1,505,0.710698664,0.950483143,1,0.53061223
O=C(Nc1cccc(Br)c1)N1CCCC(C2CCC2O)C1,505,0.714672267,0.950483143,1,0.519230783
O=C(Nc1cccc(Br)c1)N1CCCC(C2CCCC2)C1,505,0.718570769,0.875398219,1,0.53061223
O=C(Nc1cccc(Br)c1)N1CCCC(N2CCCC2)C1,505,0.718570769,0.916689754,1,0.509803951
O=C(Nc1ccc(Br)cc1C1CCCC1)N1CCCC(O)C1,505,0.726149023,0.555699289,1,0.625
O=C(NC1=PP=C(NBr)C=C1)N1CCCC(O)C1,505,0.785082877,0.817203939,1,0.586956501
O=C(NC1=CC=C(Br)C=CC1C=P)N1CCCC(O)C1,505,0.800737381,0.997258365,1,0.5
