SMILES,mol_id,qed,gsk3,jnk3,sa,sim
Cc1cc(C#N)cc(-c2ccnc(Nc3ccccc3)n2)c1,325,0.78810215,0.889999986,0.600000024,0.880268753,0.25757575
N#Cc1ccc(-c2ccnc(Nc3cccnc3)n2)cn1,325,0.789292276,0.720000029,0.600000024,0.848529696,0.322580636
N#Cc1ccc(-c2ccnc(NC3CC3)n2)c(-c2cccnc2)c1,325,0.795457006,0.620000005,0.600000024,0.849608064,0.343283594
N#Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1Cl,325,0.796116471,0.699999988,0.589999974,0.866900265,0.365079373
N#CC1=CC=C(c2ccnc(Nc3cccnc3)n2)C=CC1=O,325,0.79885602,0.680000007,0.589999974,0.845199466,0.307692319
CCOc1nc(NC(=O)Cc2cccc(OC)c2)cc(N)c1C#N,325,0.841056526,0.689999998,0.589999974,0.853547812,0.202531651
COc1cc(Nc2nccc(-c3cccnc3)n2)ccc1C#N,325,0.796692967,0.709999979,0.579999983,0.865457773,0.348484844
Cc1cc(C#N)cc(-c2ccnc(Nc3cccnc3)n2)c1,325,0.798061788,0.74000001,0.579999983,0.855986297,0.323076934
N#Cc1ccc(-c2ccnc(NC3CC3)n2)c(N)c1,325,0.816115618,0.670000017,0.579999983,0.847498834,0.238805965
N#Cc1ccc(Nc2nccc(-c3cnco3)n2)cc1,325,0.781244576,0.75,0.569999993,0.842783391,0.28125
N#Cc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,325,0.793000638,0.850000024,0.569999993,0.872048557,0.274193555
N#Cc1ccc(Nc2nccc(-c3ccccc3F)n2)cc1,325,0.794363797,0.819999993,0.569999993,0.891000032,0.227272734
Cc1ccc(Nc2nccc(-c3cccnc3)n2)c(C#N)c1,325,0.798061788,0.620000005,0.569999993,0.862713993,0.387096763
N#Cc1ccc(-c2ccnc(Nc3cccnc3)n2)cc1F,325,0.801068485,0.730000019,0.569999993,0.860643029,0.303030312
Nc1ccc(-c2ccnc(NC3CC3)n2)c(C#N)n1,325,0.859398544,0.660000026,0.569999993,0.815628469,0.223880604
N#Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1F,325,0.801068485,0.720000029,0.560000002,0.864001691,0.365079373
N#Cc1ccc(-c2ccnc(NC3CCCC3)n2)c(N)c1,325,0.843278289,0.639999986,0.560000002,0.849064589,0.231884062
N#Cc1ccc(-c2ccnc(NC3CCCC3)n2)c(O)c1,325,0.902509868,0.600000024,0.560000002,0.848216414,0.200000003
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1F,325,0.794363797,0.860000014,0.550000012,0.886716366,0.25757575
Cc1ccc(Nc2nccc(-c3ccncc3)n2)cc1C#N,325,0.798061788,0.790000021,0.550000012,0.862706006,0.238805965
N#Cc1ccc(Nc2nccc(-c3cccnc3)n2)c(F)c1,325,0.801068485,0.689999998,0.550000012,0.865387976,0.359375
Oc1ccc(-c2ccnc(NC3CC3)n2)c(C#N)c1,325,0.875414968,0.610000014,0.550000012,0.844869494,0.202898547
N#Cc1ccc(-c2ccnc(NC3CCCC3)n2)c(=O)[nH]1,325,0.897559583,0.589999974,0.550000012,0.807550848,0.211267605
N#Cc1cc(Nc2nccc(-c3cnccc3)n2)ccn1,325,0.789292276,0.75999999,0.529999971,0.848824978,0.413793117
N#Cc1ccc(Nc2nccc(-c3cncnc3)n2)cc1F,325,0.798185587,0.779999971,0.529999971,0.842303634,0.268656731
Cc1ccc(-c2ccnc(NC3CC3)n2)c(C#N)c1,325,0.909406304,0.639999986,0.529999971,0.858368635,0.223880604
COc1cc(Nc2nccc(-c3cccnc3)n2)ccn1,325,0.79122287,0.75,0.519999981,0.862545788,0.322580636
Cc1ccc(Nc2nccc(-c3cccnc3)n2)c(F)c1,325,0.793880045,0.660000026,0.519999981,0.883884013,0.3125
Cc1ccc(-c2ccnc(NC3CCCC3)n2)c(C#N)c1,325,0.929959357,0.610000014,0.519999981,0.858686984,0.217391297
N#Cc1cc(-c2ccnc(Nc3ccccc3)n2)c2n1CCCC2,325,0.79582721,0.839999974,0.50999999,0.816253126,0.216216221
N#Cc1cc(Nc2nccc(-c3ccncc3)n2)ccc1F,325,0.801068485,0.779999971,0.50999999,0.862713456,0.238805965
N#Cc1cc(-c2ccnc(Nc3ccccc3)n2)c2n1CCC2,325,0.803644776,0.850000024,0.50999999,0.814456344,0.219178081
Cc1cc(C#N)cc(-c2ccnc(Nc3ccccc3)n2)n1,325,0.798061788,0.850000024,0.469999999,0.864194512,0.223880604
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,325,0.876661718,0.790000021,0.469999999,0.869425476,0.219178081
N#Cc1ccc(Nc2nccc(-c3ccncn3)n2)cc1Cl,325,0.799093902,0.819999993,0.430000007,0.846825719,0.217391297
c1ccc(-c2noc(CN3CCCC3)c2-c2ccnc(NC3CC3)n2)cc1,326,0.716520548,0.639999986,0.889999986,0.834843636,0.210526317
Cc1ccc(Cl)cc1N1CCC(Nc2nccc(-c3cncnc3)n2)CC1,326,0.738094687,0.610000014,0.709999979,0.842271924,0.223404258
NC1CCC(Nc2nccc(-c3ccc(Cl)cc3)n2)CC1,326,0.910881996,0.680000007,0.699999988,0.873321593,0.202380955
CC1CCC(Nc2nccc(-c3ccc(Cl)cc3)n2)CC1,326,0.88562578,0.610000014,0.680000007,0.885230541,0.216867477
CNC(=O)C1CCC(Nc2nccc(-c3ccccc3)n2)CC1,326,0.911039352,0.560000002,0.680000007,0.879208148,0.204545453
CNC(=O)C1CCC(Nc2nccc(-c3cccnc3)n2)CC1,326,0.905089915,0.519999981,0.670000017,0.857510567,0.267441869
CC1CCC(Nc2nccc(-c3ccc(Cl)cc3)n2)C(=O)N1,326,0.91344583,0.529999971,0.460000008,0.767527103,0.21348314
Cc1ncc(-c2ccnc(Nc3ccc(Cl)cc3)n2)c2c1CCC2,326,0.750642955,0.779999971,0.439999998,0.846381903,0.202247187
O=C1C=C(c2ccnc(Nc3ccncc3)c2)NCCC1,327,0.903955638,0.400000006,0.579999983,0.81286639,0.215384617
CCCN1CCC(Nc2nccc(-c3c[nH]c4ccccc34)n2)C1,328,0.754743934,0.610000014,0.620000005,0.805757523,0.211764708
COc1cc2c(Nc3ccccc3)ncnc2cc1OC,328,0.794040024,0.680000007,0.579999983,0.909873664,0.200000003
O=c1ccc(-c2ccnc(Nc3ccccc3)n2)c2n1CCC2,328,0.807851076,0.870000005,0.449999988,0.855659783,0.223684207
CCCCN1CCC(Nc2nccc(-c3c[nH]c4ccccc34)n2)C1=O,328,0.714849949,0.519999981,0.400000006,0.786318243,0.273809522
Cc1ccc(-c2ccnc(NCCCN3CCCC3=O)n2)cc1,328,0.833580434,0.419999987,0.400000006,0.874155819,0.405797094
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.76750493,0.870000005,0.769999981,0.904206753,0.237288132
O=C(O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.768033981,0.829999983,0.769999981,0.918849051,0.314814806
CN(C)C(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.798470378,0.790000021,0.730000019,0.905577898,0.288135588
CS(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.799427688,0.829999983,0.730000019,0.829599023,0.237288132
c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,329,0.762663066,0.870000005,0.699999988,0.934360445,0.25999999
COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.78542912,0.769999981,0.699999988,0.926871598,0.224137932
COC(=O)C1CCC(Nc2nccc(-c3ccccc3)n2)CCN1,329,0.839358032,0.529999971,0.699999988,0.779858828,0.235294119
CNC(=O)CN1CCC(Nc2nccc(-c3ccccc3)n2)CC1,329,0.876582205,0.469999999,0.699999988,0.879859924,0.238805965
COC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,329,0.932399988,0.589999974,0.699999988,0.87943387,0.213114753
CN(C)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,329,0.798607826,0.75,0.660000026,0.884677887,0.203389823
CS(=O)C1CCC(Nc2nccc(-c3ccccc3)n2)CC1,329,0.940802634,0.709999979,0.660000026,0.785604537,0.225806445
CNC(=O)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,329,0.774332881,0.720000029,0.649999976,0.889863968,0.315789461
O=c1ccc(-c2ccnc(Nc3ccccc3)n2)ccn1,329,0.796135068,0.829999983,0.639999986,0.879248261,0.22807017
CCc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,329,0.764072061,0.810000002,0.620000005,0.921508849,0.245614037
c1ccc(-c2ccnc(Nc3cccnc3)n2)cc1,329,0.772391677,0.74000001,0.620000005,0.907095969,0.259259254
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,329,0.856198251,0.75999999,0.620000005,0.859692872,0.25
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,329,0.859808922,0.600000024,0.600000024,0.829945683,0.224137932
CCC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)C1,329,0.941801846,0.49000001,0.589999974,0.831153572,0.238805965
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,329,0.7150563,0.680000007,0.560000002,0.918944299,0.288135588
O=C(O)c1ccc(Nc2nccc(-c3ccccc3)n2)nc1,329,0.76823765,0.709999979,0.550000012,0.89132601,0.298245609
O=c1ccnc(-c2ccnc(Nc3ccccc3)n2)cc1,329,0.796135068,0.879999995,0.50999999,0.87160635,0.210526317
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,329,0.876661718,0.790000021,0.469999999,0.869425476,0.202898547
O=C(Nc1nccc(-c2ccc(-c3ccccc3)cc2)n1)C1CC1,329,0.786288738,0.50999999,0.419999987,0.906268299,0.303571433
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,330,0.788200915,0.839999974,0.769999981,0.906458676,0.226415098
N#Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,330,0.788200915,0.889999986,0.730000019,0.905407608,0.226415098
N#Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1,330,0.788200915,0.910000026,0.569999993,0.901134133,0.214285716
N#Cc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,330,0.793000638,0.75999999,0.569999993,0.88261354,0.200000003
N#Cc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,330,0.793000638,0.850000024,0.569999993,0.872048557,0.218181819
N#Cc1cc(Nc2nccc(-c3ccccc3)n2)c(Cl)cn1,330,0.796116471,0.699999988,0.560000002,0.850661337,0.203389823
CCOc1nc(NC(=O)c2ccccc2OC)cc(N)c1C#N,330,0.87530458,0.670000017,0.560000002,0.860519946,0.212121218
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)c(N)c1,330,0.721224964,0.639999986,0.550000012,0.879407704,0.245614037
N#Cc1nc(-c2ccnc(Nc3ccccc3)n2)ccn1,330,0.789292276,0.860000014,0.529999971,0.856099904,0.285714298
N#Cc1cc(Nc2nccc(-c3ccccc3)n2)ccn1,330,0.793000638,0.879999995,0.529999971,0.872272372,0.218181819
N#Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1F,330,0.794363797,0.660000026,0.479999989,0.872097611,0.206896558
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)c(F)c1,330,0.794363797,0.689999998,0.469999999,0.888102651,0.203389823
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,331,0.788200915,0.839999974,0.769999981,0.906458676,0.258620679
N#Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,331,0.788200915,0.889999986,0.730000019,0.905407608,0.258620679
N#Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,331,0.793000638,0.74000001,0.720000029,0.883011281,0.245901644
N#Cc1ccc(-c2ccnc(NC3CC3)n2)cc1,331,0.889300883,0.629999995,0.709999979,0.882744908,0.216666669
N#Cc1ccc(-c2ccnc(NC3CCC3)n2)cc1,331,0.909244418,0.620000005,0.699999988,0.881097019,0.209677413
N#Cc1ccc(-c2ccnc(NC3CCCC3)n2)cc1,331,0.922844231,0.629999995,0.699999988,0.880833745,0.209677413
N#Cc1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,331,0.928186774,0.620000005,0.689999998,0.880132675,0.206349209
N#Cc1cccc(-c2ccnc(Nc3ccccc3)n2)c1,331,0.788200915,0.879999995,0.649999976,0.899344802,0.333333343
CCOc1nc(NC(=O)c2ccccc2)cc(N)c1C#N,331,0.894626856,0.649999976,0.610000014,0.869810939,0.202898547
N#Cc1cncc(-c2ccnc(NC3CCCCC3)n2)c1,331,0.933712125,0.639999986,0.610000014,0.847274363,0.227272734
N#Cc1ccc(Nc2nccc(C3=CC=C3)n2)cc1,331,0.903690875,0.829999983,0.579999983,0.840609193,0.213114753
N#CC1CCC(Nc2nccc(-c3ccccn3)n2)CC1,331,0.934300423,0.519999981,0.579999983,0.835756719,0.262295067
N#Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1,331,0.788200915,0.910000026,0.569999993,0.901134133,0.333333343
N#Cc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,331,0.793000638,0.75999999,0.569999993,0.88261354,0.345454544
N#Cc1ccc(-c2ccnc(NC3CC3)n2)c(F)c1,331,0.914365411,0.670000017,0.569999993,0.861102521,0.234375
N#Cc1ccc(Nc2nccc(-c3cccnc3)n2)c(F)c1,331,0.801068485,0.689999998,0.550000012,0.865387976,0.25757575
N#Cc1ccc(-c2ccnc(NC3CC3)n2)c(=O)cc1,331,0.916199684,0.660000026,0.550000012,0.844527483,0.200000003
CN1CC=C(c2ccnc(Nc3ccc(C#N)cc3)n2)C1,331,0.933019042,0.800000012,0.550000012,0.831707418,0.208955228
N#Cc1ccc(Nc2nccc(-c3ccccc3C#N)n2)cc1,331,0.797436297,0.800000012,0.540000021,0.872236431,0.245901644
N#Cc1ccc(Nc2nccc(-c3cccs3)n2)cc1,331,0.790760934,0.800000012,0.529999971,0.876821995,0.222222224
N#Cc1cccc(Nc2nccc(-c3ccncc3)n2)c1,331,0.793000638,0.810000002,0.50999999,0.877192974,0.305084735
COc1ccc(C#N)c(Nc2nccc(-c3ccccc3)n2)c1,331,0.794057488,0.620000005,0.49000001,0.88625592,0.205882356
N#Cc1cccc(-c2ccnc(Nc3ccccn3)n2)c1,331,0.793000638,0.660000026,0.479999989,0.87307781,0.368421048
N#Cc1ccc(-c2ccnc(Nc3ccccc3F)n2)cc1,331,0.794363797,0.689999998,0.479999989,0.891912282,0.241935477
N#Cc1ccc(Nc2nccc(-c3ccccc3)n2)c(F)c1,331,0.794363797,0.689999998,0.469999999,0.888102651,0.274193555
CCOc1nc(C(=O)NCc2cccc(C#N)c2)cc(N)c1C#N,331,0.863693237,0.74000001,0.430000007,0.84074229,0.236111104
N#Cc1cccc(Nc2nccc(-c3cnccn3)n2)c1,331,0.789292276,0.779999971,0.419999987,0.856210828,0.322033912
Cc1ccccc1Nc1nccc(-c2cnccc2C#N)n1,331,0.798061788,0.730000019,0.419999987,0.856845438,0.208955228
CCOC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,332,0.764256954,0.5,0.860000014,0.831929386,0.226190478
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,332,0.77955091,0.889999986,0.850000024,0.844037533,0.216867477
CN1CCN(c2ccc(Nc3nccc(-c4cnn(C)c4)n3)cc2)CC1,332,0.780241668,0.810000002,0.779999971,0.859613776,0.213333338
CCOC(=O)N1CCC(Nc2nccc(-c3cnc4ccccc4c3)n2)CC1,332,0.746275187,0.460000008,0.699999988,0.855521619,0.275000006
CN1CCN(c2ccc(Nc3nccc(-c4cnncc4)n3)cc2)CC1,332,0.777062595,0.790000021,0.699999988,0.85079211,0.229729727
CN1CCN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1,332,0.782029808,0.819999993,0.689999998,0.895824492,0.205479458
CCOC(=O)N1CCC(Nc2nccc(-c3cnc(C)nc3)n2)CC1,332,0.910722494,0.529999971,0.689999998,0.839170396,0.25
CCOc1nc(NC(=O)c2ccc(CC)cc2)cc(N)c1C#N,332,0.883895636,0.680000007,0.629999995,0.861629307,0.220779225
CN1CCN(c2ccc(Nc3nccc(-c4cnccn4)n3)cc2)CC1,332,0.777062595,0.74000001,0.610000014,0.85965246,0.219178081
CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,332,0.841056526,0.75,0.589999974,0.858994663,0.227848098
CCOc1nc(NC(=O)Cc2cccs2)cc(N)c1C#N,332,0.881139815,0.689999998,0.579999983,0.829956651,0.209876537
CCOc1nc(NC(=O)c2ccccc2C)cc(N)c1C#N,332,0.902243316,0.660000026,0.569999993,0.859467685,0.233766228
CCOC(=O)N1CCC(Nc2nccc(-c3cnccc3C)n2)CC1,332,0.920904398,0.610000014,0.550000012,0.846933007,0.243589744
CCOc1nc(NC(=O)Cc2ccc(Cl)cc2)cc(N)c1C#N,332,0.877362072,0.75,0.529999971,0.855972826,0.200000003
COc1cc2ncnc(Nc3ccc(OC)cc3)c2cc1C(C)=O,332,0.723351836,0.439999998,0.469999999,0.887037396,0.216216221
CCOc1nc(NC(=O)c2cc(OC)ccc2OC)cc(N)c1C#N,332,0.825448692,0.670000017,0.430000007,0.851454258,0.237499997
CCOc1cc2ncnc(Nc3ccc(OC)cc3)c2cc1C#N,332,0.772629261,0.419999987,0.419999987,0.87264818,0.207792208
CCOC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,333,0.764256954,0.5,0.860000014,0.831929386,0.205128208
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,333,0.77955091,0.889999986,0.850000024,0.844037533,0.260273963
NC(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,333,0.769346833,0.699999988,0.769999981,0.891607463,0.203125
CC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,333,0.73492533,0.75,0.730000019,0.917017817,0.209677413
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,333,0.744990051,0.790000021,0.709999979,0.916684151,0.203125
CCNC(=O)N1CCC(Nc2nccc(-c3cnccn3)n2)CC1,333,0.884140372,0.469999999,0.680000007,0.837715507,0.246376812
CC(=O)c1ccc(Nc2nccc(-c3cncnc3)n2)cc1,333,0.744361639,0.75,0.670000017,0.872605085,0.241935477
CC(=O)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,333,0.744930029,0.680000007,0.639999986,0.893824756,0.229508191
COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1C(N)=O,333,0.753980756,0.779999971,0.639999986,0.895368576,0.217391297
CCOC(=O)N1CCC(Nc2nccc(-c3cnc(C)cn3)n2)CC1,333,0.910722494,0.5,0.620000005,0.838033617,0.214285716
CCOc1nc(NC(=O)c2cc(OC)cc(OC)c2)cc(N)c1C#N,333,0.825448692,0.649999976,0.610000014,0.845961988,0.354838699
CCNC(=O)C1CCC(Nc2nccc(-c3cnccn3)n2)CC1,333,0.873278141,0.49000001,0.600000024,0.841363847,0.25373134
CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,333,0.841056526,0.75,0.589999974,0.858994663,0.239436626
CCOC(=O)N1CCC(Nc2nccc(-c3cnccn3)n2)CC1,333,0.916703701,0.469999999,0.589999974,0.843810499,0.283582091
CC(=O)c1ccc(Nc2nccc(-c3cncnc3)n2)cc1F,333,0.746131778,0.800000012,0.579999983,0.851314902,0.202898547
COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1C,333,0.795821667,0.75,0.579999983,0.888451219,0.208955228
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,333,0.7150563,0.680000007,0.560000002,0.918944299,0.200000003
CCOC(=O)N1CCC(Nc2nccc(-c3cnccc3OC)n2)CC1,333,0.879413545,0.589999974,0.550000012,0.846776068,0.243243247
CC(C)(C)c1ccc(Nc2nccc(-c3cnccn3)n2)cc1,333,0.792793214,0.779999971,0.540000021,0.865715861,0.213114753
CCOc1nc(NC(=O)c2cccnc2OC)cc(N)c1C#N,333,0.858596742,0.639999986,0.540000021,0.8333202,0.308823526
CC(=O)c1ccc(Nc2nccc(-c3cnccn3)n2)cc1,333,0.744361639,0.689999998,0.519999981,0.873498321,0.271186441
CCc1ccc(-c2ccnc(NC3CCCC3)n2)c(OC)c1,333,0.903424203,0.560000002,0.50999999,0.878423572,0.202898547
CCc1ccc(-c2ccnc(Nc3cnccn3)n2)cc1OC,333,0.779784501,0.730000019,0.479999989,0.856643975,0.333333343
COc1ccc(Nc2nccc(-c3cnccn3)n2)cc1C(C)C,333,0.770138323,0.790000021,0.439999998,0.854073107,0.24242425
CCOc1nc(NC(=O)c2cc(OC)ccc2OC)cc(N)c1C#N,333,0.825448692,0.670000017,0.430000007,0.851454258,0.304347813
COC(=O)c1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1,334,0.716728389,0.769999981,0.680000007,0.908297181,0.22857143
COc1cc(-c2ccnc(Nc3ccccc3)n2)cc(C(N)=O)c1,334,0.753980756,0.810000002,0.649999976,0.887797534,0.213333338
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1F,334,0.739663303,0.829999983,0.560000002,0.896294296,0.304347813
COc1ccc(-c2ccnc(Nc3ccccc3C(N)=O)n2)cc1,334,0.753980756,0.680000007,0.560000002,0.900772154,0.219178081
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)c(C)c1,334,0.736862063,0.699999988,0.479999989,0.902705014,0.236111104
CS(=O)(=O)Nc1ccc(-c2cnc3ccncc3c2)cc1,334,0.806758523,0.409999996,0.479999989,0.881650388,0.223880604
COC(=O)c1ccccc1-c1ccnc(NC2CCS(=O)(=O)C2)n1,334,0.837479353,0.540000021,0.439999998,0.801485062,0.25333333
COc1cc2c(cc1Cl)C(c1ccc(Cl)cc1)=NCC2,335,0.805831373,0.479999989,0.819999993,0.867330968,0.227272734
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,335,0.715435028,0.649999976,0.639999986,0.903080642,0.333333343
COC(=O)C1CC(Nc2nccc(-c3ccccc3)n2)CN1,335,0.832325637,0.479999989,0.560000002,0.773759246,0.200000003
COc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1OC,335,0.786993563,0.699999988,0.50999999,0.902517676,0.25
CNC(=O)C1CCC(Nc2nccc(-c3ccc(Cl)cc3OC)n2)CC1,335,0.836897016,0.589999974,0.50999999,0.855283141,0.280000001
COC(=O)C1CCC(Nc2nccc(-c3ccccc3Cl)n2)CC1,335,0.850127339,0.569999993,0.5,0.869063318,0.219178081
COC(=O)C1CCC(Nc2nccc(-c3ccccc3Cl)n2)C1,335,0.867892325,0.540000021,0.419999987,0.787303984,0.216216221
CCCN1CCC(Nc2ncc(F)c(-c3c[nH]c4ccccc34)n2)CC1,336,0.72648102,0.419999987,0.730000019,0.842749178,0.323529422
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,336,0.778442562,0.800000012,0.579999983,0.868041337,0.200000003
CC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)C1,337,0.795957923,0.519999981,0.75999999,0.780277312,0.222222224
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,337,0.928451121,0.860000014,0.730000019,0.703302383,0.200000003
CC(=O)N1CCC(Nc2nccc(-c3ccc(Cl)cc3)n2)CC1,337,0.93840152,0.569999993,0.709999979,0.881100237,0.215384617
CC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1,337,0.945469022,0.540000021,0.699999988,0.888743997,0.262295067
CC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)CC1C,337,0.946698308,0.5,0.589999974,0.783955038,0.205882356
O=C1Nc2ccccc2C1=Cc1[nH]c2c(c1Cl)CCCC2,337,0.766848803,0.689999998,0.409999996,0.813226759,0.206349209
Oc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cc1,338,0.735610068,0.769999981,0.680000007,0.888429463,0.296296299
Cc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cc1,338,0.716193795,0.829999983,0.649999976,0.898089468,0.25
Cc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cn1,338,0.761798561,0.870000005,0.649999976,0.874410272,0.237288132
Oc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)cn1,338,0.758269966,0.829999983,0.639999986,0.84591502,0.280701756
Oc1ccccc1-c1ccnc(Nc2ccc(C(F)F)cc2)n1,338,0.742712796,0.75,0.519999981,0.867881358,0.241379306
Cc1ccccc1-c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1,338,0.716193795,0.769999981,0.49000001,0.891970634,0.285714298
Oc1ccccc1-c1ccnc(Nc2ccccc2)n1,338,0.75776726,0.790000021,0.49000001,0.906561255,0.25
Cc1ccc(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)c(=O)o1,338,0.770176291,0.810000002,0.479999989,0.854814291,0.241935477
OCc1ccccc1-c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1,338,0.735870004,0.769999981,0.460000008,0.875422478,0.293103456
Cc1ccccc1Nc1nccc(-c2ccc(C(F)(F)F)cc2)n1,338,0.716193795,0.649999976,0.449999988,0.894072235,0.285714298
COc1ccc(-c2ccnc(NC3CCC(O)CC3)n2)cc1Cl,339,0.895671308,0.560000002,0.699999988,0.863723576,0.200000003
COc1ccc(-c2ccnc(Nc3ccc(C)cc3)n2)cc1,339,0.782103896,0.75999999,0.689999998,0.919727683,0.208955228
COc1cc(-c2ccnc(NC3CCCC3)n2)c(Cl)cn1,339,0.93564564,0.670000017,0.589999974,0.847642362,0.202702701
COc1ccc(-c2ccnc(NC3CCC(O)CC3)n2)c(Cl)c1,339,0.895671308,0.620000005,0.569999993,0.86017859,0.263888896
CCn1cc(-c2ccnc(Nc3ccc(OC)cc3)n2)cc1C,339,0.773036957,0.810000002,0.560000002,0.85483706,0.25
COc1ccc(Nc2nccc(-c3cccnc3)n2)c(C#N)c1,339,0.796692967,0.670000017,0.560000002,0.86263597,0.207792208
COc1ccc(Nc2nccc(-c3cccnc3)n2)c(C=O)c1,339,0.729844749,0.689999998,0.540000021,0.859213889,0.210526317
COc1ccc(Nc2nccc(-c3ccnn3C)n2)cc1,339,0.796055496,0.800000012,0.540000021,0.873626709,0.200000003
COc1ccc(Nc2nccc(-c3cccnc3)n2)c(C)c1,339,0.795821667,0.689999998,0.529999971,0.888555288,0.236111104
COc1cc(-c2ccnc(Nc3ccc(Cl)cc3)n2)n(C)n1,339,0.800076127,0.810000002,0.529999971,0.848390222,0.222222224
COc1ccc(Nc2nccc(-c3cnn(C)c3)n2)c(F)c1,339,0.802207053,0.689999998,0.519999981,0.862805843,0.210526317
COc1ccc(-c2ccnc(NC3CC3)n2)c(N)c1,339,0.821127534,0.610000014,0.519999981,0.868718803,0.22857143
COc1ccc(-c2ccnc(Nc3cccc(C)c3)n2)cc1,339,0.782103896,0.870000005,0.50999999,0.913660347,0.25
COc1ccc(-c2ccnc(Nc3cccc(F)c3)n2)cc1,339,0.78895545,0.889999986,0.5,0.910717785,0.22857143
COc1ccc(Nc2nccc(-c3cc(C)cn3C)n2)cc1,339,0.799316168,0.790000021,0.5,0.858076632,0.22857143
COc1ccc(Nc2nccc(-c3cnn(C)c3)n2)c(Cl)c1,339,0.800076127,0.680000007,0.5,0.862453938,0.243243247
COc1ccc(Nc2nccc(-c3cc(C)nn3C)n2)cc1,339,0.801389098,0.779999971,0.5,0.869319379,0.242857143
